# test name, category, real vulnerability, cwe, Spring custom benchmark version: 0.1, 2026-05-25
BenchmarkTest02001,databinder,true,915
BenchmarkTest02002,databinder,true,915
BenchmarkTest02003,databinder,true,915
BenchmarkTest02004,databinder,false,915
BenchmarkTest02005,databinder,false,915
BenchmarkTest02006,routerpathtraver,true,22
BenchmarkTest02007,routerpathtraver,true,22
BenchmarkTest02008,routerpathtraver,true,22
BenchmarkTest02009,routerpathtraver,false,22
BenchmarkTest02010,routerpathtraver,false,22
BenchmarkTest02011,deserialization,true,502
BenchmarkTest02012,deserialization,true,502
BenchmarkTest02013,deserialization,true,502
BenchmarkTest02014,deserialization,false,502
BenchmarkTest02015,deserialization,false,502
BenchmarkTest02016,csrf,true,352
BenchmarkTest02017,csrf,true,352
BenchmarkTest02018,csrf,true,352
BenchmarkTest02019,csrf,false,352
BenchmarkTest02020,csrf,false,352
BenchmarkTest02021,spel,true,917
BenchmarkTest02022,spel,true,917
BenchmarkTest02023,spel,true,917
BenchmarkTest02024,spel,false,917
BenchmarkTest02025,spel,false,917
BenchmarkTest03001,sqlinj,true,89
BenchmarkTest03002,sqlinj,true,89
BenchmarkTest03003,sqlinj,true,89
BenchmarkTest03004,sqlinj,false,89
BenchmarkTest03005,sqlinj,false,89
BenchmarkTest03006,ssrf,true,918
BenchmarkTest03007,ssrf,true,918
BenchmarkTest03008,ssrf,true,918
BenchmarkTest03009,ssrf,false,918
BenchmarkTest03010,ssrf,false,918
BenchmarkTest03011,redirect,true,601
BenchmarkTest03012,redirect,true,601
BenchmarkTest03013,redirect,true,601
BenchmarkTest03014,redirect,false,601
BenchmarkTest03015,redirect,false,601
BenchmarkTest03016,templateinj,true,1336
BenchmarkTest03017,templateinj,true,1336
BenchmarkTest03018,templateinj,true,1336
BenchmarkTest03019,templateinj,false,1336
BenchmarkTest03020,templateinj,false,1336
BenchmarkTest03021,cors,true,942
BenchmarkTest03022,cors,true,942
BenchmarkTest03023,cors,true,942
BenchmarkTest03024,cors,false,942
BenchmarkTest03025,cors,false,942
BenchmarkTest03026,xxe,true,611
BenchmarkTest03027,xxe,true,611
BenchmarkTest03028,xxe,true,611
BenchmarkTest03029,xxe,false,611
BenchmarkTest03030,xxe,false,611
