# test name, category, real vulnerability, cwe, js-bench version: 0.1
BenchmarkTest10001,domxss,true,79
BenchmarkTest10002,domxss,true,79
BenchmarkTest10003,domxss,true,79
BenchmarkTest10004,domxss,true,79
BenchmarkTest10005,domxss,true,79
BenchmarkTest10006,domxss,true,79
BenchmarkTest10007,domxss,true,79
BenchmarkTest10008,domxss,true,79
BenchmarkTest10009,domxss,false,79
BenchmarkTest10010,domxss,false,79
BenchmarkTest10011,domclobber,true,79
BenchmarkTest10012,domclobber,true,79
BenchmarkTest10013,domclobber,true,79
BenchmarkTest10014,domclobber,false,79
BenchmarkTest10015,protopollute,true,1321
BenchmarkTest10016,protopollute,true,1321
BenchmarkTest10017,protopollute,true,1321
BenchmarkTest10018,protopollute,false,1321
BenchmarkTest10019,postmessage,true,345
BenchmarkTest10020,postmessage,true,345
BenchmarkTest10021,postmessage,true,345
BenchmarkTest10022,postmessage,false,345
BenchmarkTest10023,protopollute-node,true,1321
BenchmarkTest10024,protopollute-node,true,1321
BenchmarkTest10025,protopollute-node,false,1321
BenchmarkTest10026,cmdi,true,78
BenchmarkTest10027,cmdi,true,78
BenchmarkTest10028,cmdi,true,78
BenchmarkTest10029,cmdi,false,78
BenchmarkTest10030,nosqli,true,943
BenchmarkTest10031,nosqli,true,943
BenchmarkTest10032,nosqli,true,943
BenchmarkTest10033,nosqli,false,943
BenchmarkTest10034,codeinj,true,94
BenchmarkTest10035,codeinj,true,94
BenchmarkTest10036,codeinj,true,94
BenchmarkTest10037,codeinj,false,94
BenchmarkTest10038,pathtraver,true,22
BenchmarkTest10039,pathtraver,true,22
BenchmarkTest10040,pathtraver,true,22
BenchmarkTest10041,pathtraver,false,22
BenchmarkTest10042,ssti,true,1336
BenchmarkTest10043,ssti,true,1336
BenchmarkTest10044,ssti,true,1336
BenchmarkTest10045,ssti,false,1336
BenchmarkTest10046,ssrf,true,918
BenchmarkTest10047,ssrf,true,918
BenchmarkTest10048,ssrf,true,918
BenchmarkTest10049,ssrf,false,918
