# test name, category, real vulnerability, cwe, spring-blindspots (block07+08+09) v0.1
BenchmarkTest07001,lombok,true,78
BenchmarkTest07002,lombok,true,78
BenchmarkTest07003,lombok,true,78
BenchmarkTest07004,lombok,true,78
BenchmarkTest07005,lombok,true,78
BenchmarkTest07006,lombok,true,78
BenchmarkTest07007,lombok,true,78
BenchmarkTest07008,lombok,true,78
BenchmarkTest07009,lombok,true,78
BenchmarkTest07010,lombok,true,78
BenchmarkTest07011,lombok,false,78
BenchmarkTest07012,lombok,false,78
BenchmarkTest07021,brokensanit,true,78
BenchmarkTest07022,brokensanit,true,78
BenchmarkTest07023,brokensanit,true,22
BenchmarkTest07024,brokensanit,true,22
BenchmarkTest07025,brokensanit,true,78
BenchmarkTest07026,brokensanit,true,78
BenchmarkTest07027,brokensanit,true,22
BenchmarkTest07028,brokensanit,true,89
BenchmarkTest07029,brokensanit,true,78
BenchmarkTest07030,brokensanit,true,78
BenchmarkTest07031,brokensanit,true,22
BenchmarkTest07032,brokensanit,true,601
BenchmarkTest07041,deadcode,false,78
BenchmarkTest07042,deadcode,false,78
BenchmarkTest07043,deadcode,false,78
BenchmarkTest07044,deadcode,false,78
BenchmarkTest07045,deadcode,false,78
BenchmarkTest07046,deadcode,false,78
BenchmarkTest07047,deadcode,false,78
BenchmarkTest07048,deadcode,false,78
BenchmarkTest07049,deadcode,true,78
BenchmarkTest07050,deadcode,true,78
BenchmarkTest08001,jwt,true,347
BenchmarkTest08002,jwt,true,347
BenchmarkTest08003,jwt,true,347
BenchmarkTest08004,jwt,true,347
BenchmarkTest08005,jwt,true,347
BenchmarkTest08006,jwt,false,347
BenchmarkTest08007,jwt,false,347
BenchmarkTest08011,csrf,true,352
BenchmarkTest08012,csrf,true,352
BenchmarkTest08013,csrf,true,352
BenchmarkTest08014,csrf,false,352
BenchmarkTest08015,csrf,false,352
BenchmarkTest08021,databinder,true,915
BenchmarkTest08022,databinder,true,915
BenchmarkTest08023,databinder,true,915
BenchmarkTest08024,databinder,false,915
BenchmarkTest08025,databinder,false,915
BenchmarkTest08031,ldapi,true,90
BenchmarkTest08032,ldapi,true,90
BenchmarkTest08033,ldapi,true,90
BenchmarkTest08034,ldapi,false,90
BenchmarkTest08035,ldapi,false,90
BenchmarkTest08041,jndi,true,74
BenchmarkTest08042,jndi,true,74
BenchmarkTest08043,jndi,true,74
BenchmarkTest08044,jndi,false,74
BenchmarkTest08045,jndi,false,74
BenchmarkTest08051,springdata,true,89
BenchmarkTest08052,springdata,true,89
BenchmarkTest08053,springdata,true,89
BenchmarkTest08054,springdata,true,89
BenchmarkTest08055,springdata,true,89
BenchmarkTest08056,springdata,false,89
BenchmarkTest08057,springdata,false,89
BenchmarkTest09001,cmdi-springsrc,true,78
BenchmarkTest09002,cmdi-springsrc,true,78
BenchmarkTest09003,cmdi-springsrc,true,78
BenchmarkTest09004,cmdi-springsrc,true,78
BenchmarkTest09005,cmdi-springsrc,true,78
BenchmarkTest09006,cmdi-springsrc,true,78
BenchmarkTest09007,cmdi-springsrc,true,78
BenchmarkTest09008,cmdi-springsrc,true,78
BenchmarkTest09009,cmdi-springsrc,true,78
BenchmarkTest09010,cmdi-springsrc,true,78
BenchmarkTest09011,cmdi-springsrc,true,78
BenchmarkTest09012,cmdi-springsrc,true,78
BenchmarkTest09013,cmdi-springsrc,true,78
BenchmarkTest09014,cmdi-springsrc,true,78
BenchmarkTest09015,cmdi-springsrc,true,78
BenchmarkTest09016,cmdi-springsrc,true,78
BenchmarkTest09017,cmdi-springsrc,true,78
BenchmarkTest09018,cmdi-springsrc,true,78
BenchmarkTest09019,cmdi-springsrc,false,78
BenchmarkTest09020,cmdi-springsrc,false,78
